ID,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,beans,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,first_taste,second_taste,third_taste,fourth_taste
2181,1948,Xocolla,U.S.A,2017,Dominican republic,"Hispaniola, batch 170104",70,2.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spciy,cardamom,off flavor,
2220,1996,Zotter,Austria,2017,Colombia,"APROCAFA, Acandi",75,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,strong nutty,marshmallow,,
26,2206,A. Morin,France,2018,Peru,Absolu,63,3.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,dairy,spice,cocoa
27,2206,A. Morin,France,2018,Venezuela,Porcelana,70,3.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,alluring aroma,powdery,nutty,
66,2044,Altus aka Cao Artisan,U.S.A,2018,Dominican republic,Oko Caribe,70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,coarse,nutty,
96,2092,Amedei,Italy,2018,Blend,Nine,75,3.5,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,delicate,complex,
97,2088,Amedei,Italy,2018,Madagascar,Madagascar,70,3,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,vanilla,mint,roasty,
98,2088,Amedei,Italy,2018,Venezuela,Chuao,70,3,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,vanilla,nuts,roasty,
99,2092,Amedei,Italy,2018,Venezuela,Porcelana,70,3,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,mild roasty,vanilla,
140,2254,Arete,U.S.A,2018,Colombia,Tumaco,70,4,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smooth,nutty,cocoa,
141,2068,Arete,U.S.A,2018,Trinidad,Ramnath E.,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nuts,dried fruit,short,
144,2162,Argencove,Nicaragua,2018,Nicaragua,Mombacho,70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smooth,vegetal,,
145,2162,Argencove,Nicaragua,2018,Nicaragua,Cocibolca,70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,rich cocoa,,
146,2162,Argencove,Nicaragua,2018,Nicaragua,Masaya,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,melon,late hammy,,
147,2166,Argencove,Nicaragua,2018,Nicaragua,Apoyo,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa,earthy,hammy,
171,2056,Auro,Philippines,2018,Philippines,"Saloy E., 2016",70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,long,bright fruit,sweet,sour
172,2056,Auro,Philippines,2018,Philippines,"Paquibao E., 2016",70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,waxy,dried fruit,,
173,2056,Auro,Philippines,2018,Philippines,South Cotabato,70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,roasty,nutty,
174,2056,Auro,Philippines,2018,Philippines,Davao,77,2.75,4,have_bean,have_not_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,vanilla,,
180,2146,Baiani,Brazil,2018,Brazil,"Bahia, Vale Potumujo",70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,bland,sugary,large grits,
211,2190,Belvie,Vietnam,2018,Vietnam,Lam Dong,75,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,high acidity,nutty,roasty,
215,2246,Benns,Singapore,2018,Vietnam,Vung Tau,72,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gummy,roasty,fatty,
216,2246,Benns,Singapore,2018,India,"Anamalai, 2018 harvest",72,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gummy,fatty,sour,
217,2246,Benns,Singapore,2018,Malaysia,"Sungai Ruan, Koh Farm",72,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,off aroma,smokey,off note,
237,2084,Bitacora,Venezuela,2018,Venezuela,Aragua,70,3.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smooth texture,earthy,nutty,
238,2088,Bitacora,Venezuela,2018,Venezuela,Merida,70,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gritty,spicy,earthy,
239,2088,Bitacora,Venezuela,2018,Venezuela,Carabobo,70,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fatty,bland,nutty,
254,2114,Bixby,U.S.A,2018,Dominican republic,Dominican Republic,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,sour milk,,
255,2108,Bixby,U.S.A,2018,Haiti,Haiti,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,molasses,chemical,
256,2114,Bixby,U.S.A,2018,Guatemala,Guatemala,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,molasses,earthy,spicy,
300,2246,Bonnat,France,2018,Peru,Madre de Dios,75,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,oily,subtle,mild coffee,
301,2250,Bonnat,France,2018,Blend,"El Rosario, Xoconuzco, Cusco, Sambirano",75,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,rich,complex,
303,2134,Box Chocolate,U.S.A,2018,Dominican republic,Zorzal,72,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,banana,,
304,2194,Brasstown,U.S.A,2018,Peru,Ucayali,70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,rich mocha,acidic,
305,2254,Brasstown,U.S.A,2018,Ecuador,Esmeraldas,75,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,balanced,floral,honey,
317,2096,Brasstown aka It's Chocolate,U.S.A,2018,Bolivia,"Wild Bolivia, Sucre",70,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nuts,fruit,,
331,2052,Bullion,U.k.,2018,Guatemala,"Lanquin, No.3, Batch 21, 2016",70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty and under refined,,,
332,2052,Bullion,U.k.,2018,Bolivia,"Alto Beni, No.2, Batch 17, 2016",70,2.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dirt,earthy,floral,
354,2226,Cacao Betulia,Switzerland,2018,Colombia,"H. Betulia, Antioquia, B6",72,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,light color,creamy,hazelnut,
355,2230,Cacao Betulia,Switzerland,2018,Colombia,"H. Betulia, Antioquia, B9",72,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,light color,dirty,astringent,
356,2226,Cacao Betulia,Switzerland,2018,Colombia,"H. Betulia, Antioquia, B8",72,2.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,light color,dirty,musty,
364,2238,Cacao de Origen,Venezuela,2018,Venezuela,Carupano Pintao,75,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,chalky,earthy,
427,2154,Casa,U.S.A,2018,Blend,"Ecuador, Vietnam",75,2,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,off notes,vanilla,,
453,2238,Chapon,France,2018,Venezuela,"San Esteban (Chloe, Maria, Patrice)",68,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,butter,roasty,cocoa,nutty
458,2202,Chequessett,U.S.A,2018,Peru,Ucayali River,72,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,chocolatey,atypical,
494,2080,Chocolibrium,U.S.A,2018,Guatemala,"Monte Grande Plantation, Coatepeque",76,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,high astringent,fruit,roasty,
495,2080,Chocolibrium,U.S.A,2018,Peru,Ucayali,70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,sweet,,
496,2080,Chocolibrium,U.S.A,2018,India,"Anamalai, Tamil Nadu",63,2.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,tart,ham,sweet
514,2250,Christophe Toury,Peru,2018,Peru,"Ucayali, batch 1",70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,sandy,spicy,
515,2226,Christopher Elbow,U.S.A,2018,Peru,Ucayali,75,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,bold,spice,hit of anise,
570,2064,Damson,U.k.,2018,Blend,"Angel Bar, Nicaragua, Madagascar",65,2.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,vinegar,,
585,2178,Dandelion,U.S.A,2018,India,"Anamalai, 2017 harvest",70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,ripe orange,citrus,,
586,2178,Dandelion,U.S.A,2018,Honduras,"WAPU, La Mosquitia, 2017 harvest",70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,moderate acidity,,
587,2178,Dandelion,U.S.A,2018,Sierra leone,"Gola Rainforest, 2017 harvest",70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,vegetal,high astringency,,
627,2222,Definite,Dominican republic,2018,Dominican republic,Duarte Province,80,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,mild bitter,fatty,grassy,
628,2222,Definite,Dominican republic,2018,Dominican republic,Duarte Province,70,2.6,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dirty,floral,unrefined,
629,2222,Definite,Dominican republic,2018,Dominican republic,Elvesia,70,2.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,metallic,dirt/ earthy,,
648,2258,Dick Taylor,U.S.A,2018,Fiji,"Vanua Levu, Matasawalevu",80,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa,tea,malt,
683,2040,Domori,Italy,2018,Tanzania,Tanzania,70,4,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,sticky,fruit,
688,2052,Dormouse,U.k.,2018,Guatemala,"Verapaz, batch 254",72,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,near perfect shine,cocoa,,
689,2096,Dormouse,U.k.,2018,Peru,"Piura, batch 274",80,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,molasses,fruit,,
690,2052,Dormouse,U.k.,2018,Philippines,"Kablon Farm, batch 242",71.5,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,molasses notes from sugar,,,
708,2100,Duffy's,U.k.,2018,Guatemala,Mayan Red,80,3.25,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense earthy,cocoa,roasty,
716,2040,Durci,U.S.A,2018,Peru,Piura Blanco,70,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smoth,dense,grape,
739,2108,Encuentro,France,2018,Haiti,Pisa w/ nibs,70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,simple,mild cocoa,fruit,
740,2108,Encuentro,France,2018,Guatemala,Asochivite,70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,sweet,,
741,2118,Encuentro,France,2018,Madagascar,Bejofo,70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fruity,roasty,,
742,2114,Encuentro,France,2018,Dominican republic,Oko Caribe,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,earthy,floral,cocoa,
744,2198,ENNA,U.S.A,2018,Vietnam,"Ben Tre, batch 77",72,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intens,brownie,spicy,metal
764,2142,Ethereal,U.S.A,2018,Guatemala,Guatemala,80,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,prominent plum note,,,
789,2150,Five (5)Mile,U.S.A,2018,Dominican republic,"Oko Caribe, San Fran. De Mac.,batch A",75,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,simple,,
790,2154,Five (5)Mile,U.S.A,2018,Colombia,"Tumaco, batch 23abc",75,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,high acidity,bitter,nutty,
791,2154,Five (5)Mile,U.S.A,2018,Belize,"Maya Mtn, batch 7C",75,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,hammy,dried fruit,,
792,2154,Five (5)Mile,U.S.A,2018,Guatemala,"Monte Grande, batch 18",75,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,hammy,large grits,,
793,2206,FJAK,Norway,2018,India,Goground,68,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,muted,mild sweet cocoa,,
794,2206,FJAK,Norway,2018,Tanzania,Kokoa Kamili,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fruit,spicy mild molasses,,
795,2202,FJAK,Norway,2018,Madagascar,Bejofo,70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,molasses,sour notes,,
802,2072,Fossa,Singapore,2018,Haiti,Pisa,68,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,hazelnut,cocoa,
803,2072,Fossa,Singapore,2018,Philippines,Davao,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,dried fruit,roasty,
804,2072,Fossa,Singapore,2018,Bolivia,Alto Beni,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nuts,sour milk,,
805,2072,Fossa,Singapore,2018,Indonesia,"Pak Eddy Farm, Yogyakarta Region",70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,powdery,late sour,
806,2076,Fossa,Singapore,2018,Dominican republic,Oko Caribe,72,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,coffee,acidic,astringent,
820,2118,Franceschi,Venezuela,2018,Venezuela,"Cuyagua, batch 4, lot DC2.3",72,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,,,
821,2100,Franceschi,Venezuela,2018,Venezuela,"Carenero, Miranda",70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dried fruit,large grits,,
822,2100,Franceschi,Venezuela,2018,Venezuela,"Sur del Lago, Zulia",70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,large grits,,,
823,2122,Franceschi,Venezuela,2018,Venezuela,"Chuao, batch 4, Lot DH17",85,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sl. dry,gritty,fruity,nuts
824,2044,Franceschi,Venezuela,2018,Venezuela,Rio Caribe,60,2.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,large grits,sweet,,
870,2174,Fresco,U.S.A,2018,Venezuela,Carupano Pintao,72,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,complex,nuts,spice,floral
871,2174,Fresco,U.S.A,2018,Venezuela,"Chuao, MR, SC, batch 18-224",72,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,mild fatty,,
879,2126,Friis Holm,Denmark,2018,Guatemala,Indio Rojo,70,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,honey,deep cocoa,,
880,2130,Friis Holm,Denmark,2018,Nicaragua,"Rugoso, Bad Fermentation",70,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,banana,dairy,cocoa,
881,2122,Friis Holm,Denmark,2018,Nicaragua,Johe,70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,strong cocoa,orange citrus,,
882,2126,Friis Holm,Denmark,2018,Nicaragua,Medagla,70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa,savory,,
883,2130,Friis Holm,Denmark,2018,Nicaragua,Nicaliso,70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,black pepper,high astringency,,
884,2122,Friis Holm,Denmark,2018,Nicaragua,"O'Payo, Wasalala Co-op",68,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,unique flavor,floral-spice mix,,
